-75.57268195538906,6.23776370081594
-75.57257128433797,6.237973567622392
-75.57245746866494,6.238252072306294
-75.57218183082178,6.238884339381508
-75.57163383043061,6.240263668606995
-75.57111517512205,6.241562069262834
-75.57106198788422,6.241774540298104
-75.57068844427552,6.242543726813874
-75.57022149644446,6.243705619362315
-75.56966262299984,6.244758435352429
-75.56944697907402,6.245577828918482
-75.56887556034741,6.247111272728358
-75.56832345322917,6.248612487608326
-75.56798745943873,6.249396617844141
-75.56772595878934,6.250169338687654
-75.56687867912605,6.252000886524844
-75.56673681528562,6.25238052507481
-75.56483173885847,6.251168147130612
-75.56399747217616,6.250652304941815
-75.5648476228198,6.249209376521977
-75.56538287149189,6.24838941213968
-75.56567931186818,6.247889045697086
-75.56584848214233,6.247682955653837
-75.56594771041918,6.247514768571336
-75.56654082616062,6.24684957549176
-75.56702630165873,6.246138714543895
-75.56782959036954,6.245025393430565
-75.56844840646033,6.243951076780709
-75.56867917030654,6.243539500725988
-75.56902788706179,6.242684010797192
-75.56919358449996,6.242279847154174
-75.57036638567942,6.239655954021456
-75.57052019588002,6.238528830825327
-75.57041751849417,6.236868362554008
-75.57028145906021,6.234098139447137
-75.57011445614333,6.232012992377154
-75.569959641826,6.229776366354925
-75.569797724087,6.228575070626011
-75.56971009055097,6.228062763591533
-75.56935766047685,6.226913779147219
-75.56934857553635,6.225286692913199
-75.56935503480175,6.223852445652126
-75.56938903831077,6.223076100298251
-75.56946461143421,6.222461983231833
-75.56947725905486,6.222134570601005
-75.56959637125772,6.221254651200573
-75.5696079828125,6.220866868018376
-75.5695403970941,6.220122162414523
-75.56973910877888,6.219172382733514
-75.56997245209551,6.2177980273152
-75.57010145018874,6.216955853267594
-75.57010088623908,6.215793628350911
-75.57009851026605,6.214661609235877
-75.57010458872598,6.213666389550715
-75.57009498376733,6.212558533054982
-75.57009853046441,6.212249541269839
-75.57022456172852,6.211640139816636
-75.57038854457018,6.21125700676801
-75.57062120158632,6.210593719792093
-75.57093873004138,6.209824125679421
-75.57152495979395,6.210102529245578
-75.57125643704185,6.210821314686456
-75.57057714203987,6.210587194869573
-75.57043864443979,6.210567601715691
-75.56967175468179,6.210259344020264
-75.56862406057532,6.20986202148913
-75.56752689487966,6.209438151798183
-75.5661761669666,6.208874252100022
-75.56509457838196,6.208515659644824
-75.56478045216662,6.208413241337998
-75.56428593943755,6.208083021889045
-75.56390703162877,6.207334420984428
-75.56387028705984,6.206513153930502
-75.56365931670433,6.206257943531492
-75.56255976722829,6.205631779213784
-75.56228368388565,6.205170176629831
-75.56171958746961,6.204714013634234
-75.56125795090814,6.204686193331992
-75.56167356502809,6.203560890992405
-75.56184765280329,6.202826086576902
-75.56180146924795,6.202312856642299
-75.56181945887688,6.202136548544929
-75.56211295253789,6.201529127799991
-75.56245521637651,6.200931840068001
-75.56259573526617,6.200815441954654
-75.56375007543183,6.200733514042283
-75.56461956158449,6.200453324169155
-75.56398238291591,6.200236695904475
-75.56270008330563,6.200018350905932
-75.56314379547902,6.199296401172779
-75.56351435126703,6.198483216655706
-75.56361682648826,6.198206672285021
-75.56418378037891,6.197043486483746
-75.56358728819251,6.196561961473705
-75.56283602924231,6.196327528788867
-75.56322545403884,6.195662899902889
-75.5638111872028,6.194315998280153
-75.56422995929238,6.194828255142493
-75.56448623297433,6.19499242452977
-75.56509428310946,6.195320231288057
-75.56612718472115,6.195980860441717
-75.56619142383811,6.194872990620575
-75.56623971530216,6.194303355135453
-75.5666651361547,6.193432615961117
-75.56696269197749,6.192814606688658
-75.56710030700948,6.192490559960241
-75.56728926770896,6.191939075959717
-75.56739989936267,6.19178092123857
-75.56767860810579,6.191065130071792
-75.56788536970554,6.190539920208105
-75.56816781345395,6.189871808118601
-75.56797057828358,6.189314372615041
-75.56755994805137,6.188568911952512
-75.56773706589249,6.18757846577488
-75.56791635930833,6.187264610014166
-75.56833056758461,6.187142216639117
-75.56977800919856,6.187040775446596
-75.56996357106438,6.186813322639776
-75.57004108710105,6.185834636977066
-75.57083101039522,6.185790207684792
-75.57173379942708,6.185727490038343
-75.57273249438697,6.18624291568803
-75.57358361219086,6.186714393385302
-75.57460879845489,6.187591185810053
-75.57488793691006,6.188461442943908
-75.57596724373917,6.189219903435535
-75.57713381131198,6.189817951452471
-75.57640325244508,6.191988381524341
-75.57629699935153,6.192348059156765
-75.57624048101759,6.192749442460666
-75.57636971393471,6.193856197587206
-75.57634165069864,6.194246033576393
-75.57611105447546,6.194777138248429
-75.57498700380852,6.195683278365612
-75.5748472890659,6.19588415275531
-75.57472823634228,6.196589053890911
-75.57467371717718,6.19709688257922
-75.57435713570446,6.197678942450939
-75.57388228897074,6.198585777220822
-75.57321599177146,6.199862761244902
-75.57291115585058,6.200442297872189
-75.5726097399109,6.200945450290182
-75.57230288821711,6.201677311144452
-75.57195702290436,6.202592580063559
-75.57166999300091,6.203435300610878
-75.57145363423544,6.204644729054699
-75.57138802509243,6.205168168091414
-75.57151887788533,6.20569979177063
-75.57159975937391,6.206297242574086
-75.57141993015877,6.207306299266544
-75.57125491946697,6.208200789557329
-75.57109117136695,6.208919033142654
-75.57081047870432,6.209771328692676
-75.57045725137574,6.21052380535579
-75.57024683716006,6.211140432821795
-75.57010873412885,6.211545235570624
-75.57005460219395,6.211651578947002
-75.56995842868966,6.212818923202835
-75.569927204476,6.214541366087294
-75.56994281847686,6.21552094837099
-75.56996078651342,6.216664499244745
-75.56983142513781,6.217806245124772
-75.56966511603581,6.218954073095282
-75.56963257021144,6.219095140090682
-75.56941044668227,6.219872221664798
-75.56938083293854,6.220059893891877
-75.56945798011404,6.22059386072763
-75.56947928975254,6.22110911498368
-75.56939658742718,6.221839822255653
-75.56927023633722,6.222693565107814
-75.56922023130201,6.223508413694066
-75.5692066891462,6.225014447570707
-75.56923332480139,6.225821615335773
-75.56933086042497,6.22690207311412
-75.56945739686164,6.227560245535775
-75.56951537944541,6.227855343863887
-75.56935078435906,6.228126517212586
-75.56913596590805,6.228151152221644
-75.56893733013769,6.228087167416663
-75.56888420900216,6.227922619990298
-75.56887965343591,6.227661681797747
-75.56896043117794,6.227470286875601
-75.56919704145284,6.22741671092408
-75.56938486357467,6.227492183536957
-75.56979309752516,6.227786460280754
-75.57050726724528,6.228306160267747
-75.57094926099659,6.228654946299668
-75.57184828928256,6.229355496467811
-75.57286150401579,6.230122116025658
-75.57308731284995,6.230288691314648
-75.57384607802416,6.230747255300524
-75.57405543814008,6.230854935425727
-75.57451767541566,6.230998826885823
-75.57447685429591,6.2318508856259
-75.57449403395826,6.232104801390665
-75.57441780774271,6.232864508770614
-75.57430821764773,6.233584402465359
